timestamp,resource_id,application,db_type,db_connections,db_query_latency_ms,db_reads_per_sec,db_writes_per_sec
2025-09-24 06:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,38,14.15,998,99
2025-09-24 07:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,14.48,954,135
2025-09-24 07:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,11.16,839,93
2025-09-24 08:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,11.24,1032,114
2025-09-24 08:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,10.74,828,150
2025-09-24 09:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,39,9.99,761,112
2025-09-24 09:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,38,13.2,869,108
2025-09-24 10:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,47,14.24,763,110
2025-09-24 10:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,47,13.18,659,137
2025-09-24 11:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,43,10.58,956,105
2025-09-24 11:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,13.25,873,125
2025-09-24 12:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,13.56,828,126
2025-09-24 12:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,10.54,751,95
2025-09-24 13:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,49,11.75,909,114
2025-09-24 13:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,12.95,930,112
2025-09-24 14:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,52,13.53,805,137
2025-09-24 14:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,10.28,855,127
2025-09-24 15:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,11.86,894,106
2025-09-24 15:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,54,9.11,1014,136
2025-09-24 16:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,55,12.09,883,134
2025-09-24 16:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,11.07,884,125
2025-09-24 17:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,47,10.37,717,150
2025-09-24 17:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,11.91,964,112
2025-09-24 18:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,39,9.34,845,140
2025-09-24 18:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,13.19,793,101
2025-09-24 19:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,39,15.08,707,101
2025-09-24 19:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,38,12.11,806,141
2025-09-24 20:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,43,13.27,802,91
2025-09-24 20:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,53,13.49,977,109
2025-09-24 21:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,10.52,628,133
2025-09-24 21:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,10.19,721,100
2025-09-24 22:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,52,12.5,946,115
2025-09-24 22:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,42,10.77,805,109
2025-09-24 23:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,54,9.75,725,110
2025-09-24 23:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,53,12.0,905,121
2025-09-25 00:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,11.97,713,113
2025-09-25 00:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,11.67,749,124
2025-09-25 01:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,12.74,801,111
2025-09-25 01:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,10.15,1093,129
2025-09-25 02:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,10.61,936,111
2025-09-25 02:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,10.01,807,120
2025-09-25 03:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,12.79,955,110
2025-09-25 03:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,11.73,987,95
2025-09-25 04:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,52,11.86,842,111
2025-09-25 04:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,38,9.85,787,137
2025-09-25 05:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,42,12.4,819,120
2025-09-25 05:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,52,14.05,791,130
2025-09-25 06:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,13.8,771,123
2025-09-25 06:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,10.8,757,133
2025-09-25 07:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,52,12.15,900,140
2025-09-25 07:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,49,14.7,826,86
2025-09-25 08:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,11.24,598,126
2025-09-25 08:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,13.05,929,120
2025-09-25 09:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,52,13.3,938,143
2025-09-25 09:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,12.28,725,105
2025-09-25 10:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,10.82,802,113
2025-09-25 10:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,10.27,863,137
2025-09-25 11:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,51,13.57,889,124
2025-09-25 11:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,11.16,687,129
2025-09-25 12:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,11.39,846,142
2025-09-25 12:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,14.2,810,108
2025-09-25 13:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,57,11.76,828,136
2025-09-25 13:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,10.66,880,110
2025-09-25 14:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,13.24,802,137
2025-09-25 14:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,13.2,809,136
2025-09-25 15:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,10.68,768,130
2025-09-25 15:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,10.28,895,139
2025-09-25 16:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,49,11.72,905,101
2025-09-25 16:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,14.06,659,84
2025-09-25 17:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,13.01,993,141
2025-09-25 17:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,13.47,755,117
2025-09-25 18:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,10.18,800,89
2025-09-25 18:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,42,10.0,778,113
2025-09-25 19:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,12.66,738,118
2025-09-25 19:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,25,28.18,414,98
2025-09-25 20:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,26,51.32,571,96
2025-09-25 20:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,49,13.96,687,109
2025-09-25 21:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,47,9.59,959,135
2025-09-25 21:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,42,12.49,831,105
2025-09-25 22:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,38,11.8,755,115
2025-09-25 22:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,11.33,829,113
2025-09-25 23:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,49,11.6,785,137
2025-09-25 23:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,51,10.32,949,140
2025-09-26 00:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,13.55,953,136
2025-09-26 00:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,11.78,981,133
2025-09-26 01:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,10.88,871,108
2025-09-26 01:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,42,11.42,842,129
2025-09-26 02:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,10.8,780,140
2025-09-26 02:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,13.97,679,147
2025-09-26 03:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,12.73,920,121
2025-09-26 03:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,14.1,822,114
2025-09-26 04:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,9.12,980,129
2025-09-26 04:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,43,10.57,814,125
2025-09-26 05:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,43,10.8,961,135
2025-09-26 05:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,12.71,893,119
2025-09-26 06:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,38,13.88,736,99
2025-09-26 06:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,12.15,761,115
2025-09-26 07:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,52,13.06,999,114
2025-09-26 07:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,49,11.6,912,124
2025-09-26 08:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,38,13.02,1109,134
2025-09-26 08:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,47,10.5,922,123
2025-09-26 09:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,11.79,877,120
2025-09-26 09:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,43,12.24,686,125
2025-09-26 10:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,10.91,1088,137
2025-09-26 10:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,12.73,797,138
2025-09-26 11:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,47,11.81,695,120
2025-09-26 11:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,42,10.45,749,117
2025-09-26 12:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,52,10.9,725,127
2025-09-26 12:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,42,11.68,905,138
2025-09-26 13:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,9.72,988,120
2025-09-26 13:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,36,12.33,971,106
2025-09-26 14:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,10.44,935,151
2025-09-26 14:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,10.86,869,125
2025-09-26 15:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,51,10.92,958,101
2025-09-26 15:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,10.64,877,131
2025-09-26 16:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,12.94,740,137
2025-09-26 16:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,42,11.71,748,103
2025-09-26 17:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,10.26,955,122
2025-09-26 17:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,11.73,933,152
2025-09-26 18:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,51,11.73,611,107
2025-09-26 18:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,11.58,881,132
2025-09-26 19:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,13.47,704,105
2025-09-26 19:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,33,32.68,576,122
2025-09-26 20:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,36,25.62,672,59
2025-09-26 20:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,42,15.89,1033,128
2025-09-26 21:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,16.1,987,113
2025-09-26 21:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,12.42,827,132
2025-09-26 22:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,10.52,812,132
2025-09-26 22:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,38,12.69,863,144
2025-09-26 23:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,11.3,869,101
2025-09-26 23:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,12.67,804,124
2025-09-27 00:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,12.56,649,117
2025-09-27 00:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,37,12.2,747,121
2025-09-27 01:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,49,10.74,809,124
2025-09-27 01:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,10.95,1019,111
2025-09-27 02:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,51,11.65,902,102
2025-09-27 02:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,13.48,873,122
2025-09-27 03:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,42,11.09,934,126
2025-09-27 03:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,42,12.08,666,113
2025-09-27 04:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,51,11.91,890,95
2025-09-27 04:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,14.26,897,118
2025-09-27 05:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,14.93,943,120
2025-09-27 05:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,38,12.58,950,109
2025-09-27 06:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,13.86,820,128
2025-09-27 06:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,12.04,598,123
2025-09-27 07:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,13.42,659,120
2025-09-27 07:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,37,15.44,850,144
2025-09-27 08:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,51,11.52,777,112
2025-09-27 08:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,12.2,740,112
2025-09-27 09:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,11.98,891,121
2025-09-27 09:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,12.42,811,135
2025-09-27 10:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,11.47,910,109
2025-09-27 10:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,39,12.68,916,135
2025-09-27 11:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,47,11.81,811,118
2025-09-27 11:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,11.57,838,123
2025-09-27 12:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,12.52,780,95
2025-09-27 12:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,8.58,944,134
2025-09-27 13:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,11.1,880,112
2025-09-27 13:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,13.07,999,123
2025-09-27 14:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,12.94,847,112
2025-09-27 14:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,42,13.86,790,136
2025-09-27 15:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,51,10.61,908,96
2025-09-27 15:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,9.07,987,119
2025-09-27 16:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,9.46,866,120
2025-09-27 16:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,49,13.48,793,114
2025-09-27 17:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,12.0,801,126
2025-09-27 17:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,10.37,874,126
2025-09-27 18:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,53,12.9,890,127
2025-09-27 18:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,10.63,871,103
2025-09-27 19:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,13.57,957,118
2025-09-27 19:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,47,11.85,909,135
2025-09-27 20:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,14.0,762,102
2025-09-27 20:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,43,10.12,791,110
2025-09-27 21:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,43,10.71,734,127
2025-09-27 21:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,11.23,864,135
2025-09-27 22:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,49,13.01,856,145
2025-09-27 22:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,37,11.31,882,129
2025-09-27 23:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,54,14.95,821,91
2025-09-27 23:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,12.95,737,115
2025-09-28 00:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,53,12.83,845,131
2025-09-28 00:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,11.91,734,94
2025-09-28 01:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,53,11.11,736,139
2025-09-28 01:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,30,44.66,612,100
2025-09-28 02:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,24,42.94,748,90
2025-09-28 02:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,10.46,754,133
2025-09-28 03:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,49,10.88,866,131
2025-09-28 03:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,38,11.64,768,106
2025-09-28 04:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,12.47,862,144
2025-09-28 04:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,11.91,1090,124
2025-09-28 05:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,39,10.58,856,114
2025-09-28 05:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,51,10.42,869,125
2025-09-28 06:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,54,12.83,768,119
2025-09-28 06:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,39,12.17,888,151
2025-09-28 07:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,42,12.43,896,113
2025-09-28 07:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,39,12.39,683,133
2025-09-28 08:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,58,11.92,710,142
2025-09-28 08:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,12.13,765,105
2025-09-28 09:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,10.07,755,137
2025-09-28 09:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,12.92,892,104
2025-09-28 10:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,47,11.96,714,127
2025-09-28 10:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,13.02,1068,134
2025-09-28 11:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,11.68,780,126
2025-09-28 11:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,49,12.76,894,113
2025-09-28 12:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,11.75,739,108
2025-09-28 12:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,43,10.73,724,149
2025-09-28 13:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,39,13.33,827,126
2025-09-28 13:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,51,12.86,789,149
2025-09-28 14:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,13.36,837,107
2025-09-28 14:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,12.6,897,130
2025-09-28 15:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,12.88,747,140
2025-09-28 15:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,51,11.62,893,117
2025-09-28 16:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,43,10.36,931,116
2025-09-28 16:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,51,11.32,936,130
2025-09-28 17:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,13.1,905,114
2025-09-28 17:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,12.44,920,118
2025-09-28 18:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,13.13,913,118
2025-09-28 18:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,13.38,976,116
2025-09-28 19:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,10.11,822,102
2025-09-28 19:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,28,43.83,413,92
2025-09-28 20:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,31,37.16,494,98
2025-09-28 20:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,11.42,677,116
2025-09-28 21:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,49,14.62,927,115
2025-09-28 21:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,39,9.14,697,139
2025-09-28 22:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,12.24,890,101
2025-09-28 22:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,11.01,689,104
2025-09-28 23:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,10.84,867,113
2025-09-28 23:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,38,12.48,988,107
2025-09-29 00:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,10.67,900,121
2025-09-29 00:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,38,10.38,1027,114
2025-09-29 01:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,51,11.25,860,121
2025-09-29 01:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,13.67,956,107
2025-09-29 02:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,51,10.97,957,119
2025-09-29 02:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,47,11.75,824,123
2025-09-29 03:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,12.29,825,98
2025-09-29 03:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,11.5,987,121
2025-09-29 04:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,43,12.32,960,109
2025-09-29 04:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,11.63,872,141
2025-09-29 05:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,13.12,854,133
2025-09-29 05:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,14.03,673,113
2025-09-29 06:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,52,10.74,959,112
2025-09-29 06:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,10.84,927,101
2025-09-29 07:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,13.89,776,105
2025-09-29 07:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,11.94,973,126
2025-09-29 08:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,10.35,906,125
2025-09-29 08:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,12.52,813,116
2025-09-29 09:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,50,10.57,952,122
2025-09-29 09:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,11.11,993,122
2025-09-29 10:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,10.55,861,121
2025-09-29 10:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,12.59,873,118
2025-09-29 11:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,39,11.69,847,124
2025-09-29 11:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,12.93,928,112
2025-09-29 12:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,38,12.24,677,124
2025-09-29 12:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,12.87,781,94
2025-09-29 13:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,10.17,769,124
2025-09-29 13:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,10.36,831,131
2025-09-29 14:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,11.25,853,117
2025-09-29 14:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,38,11.38,829,138
2025-09-29 15:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,38,12.94,738,108
2025-09-29 15:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,43,12.6,924,118
2025-09-29 16:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,12.53,876,120
2025-09-29 16:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,13.34,771,121
2025-09-29 17:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,42,11.96,949,117
2025-09-29 17:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,47,14.04,713,118
2025-09-29 18:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,42,9.62,941,98
2025-09-29 18:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,51,11.18,693,120
2025-09-29 19:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,13.41,770,105
2025-09-29 19:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,26,45.01,459,89
2025-09-29 20:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,37,35.54,449,82
2025-09-29 20:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,42,14.19,834,134
2025-09-29 21:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,10.84,939,98
2025-09-29 21:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,44,10.2,834,126
2025-09-29 22:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,11.7,780,128
2025-09-29 22:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,9.88,893,110
2025-09-29 23:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,47,12.52,898,126
2025-09-29 23:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,13.64,731,106
2025-09-30 00:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,46,9.79,722,120
2025-09-30 00:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,45,12.92,805,105
2025-09-30 01:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,48,12.36,781,130
2025-09-30 01:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,47,12.84,911,134
2025-09-30 02:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,43,11.53,810,120
2025-09-30 02:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,40,14.42,766,148
2025-09-30 03:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,47,12.47,955,126
2025-09-30 03:59:00,cspbi-prod-ir-Europe,PowerBI,postgresql,55,14.7,842,147
2025-09-30 04:00:00,cspbi-prod-ir-Europe,PowerBI,postgresql,41,12.52,881,85
